id,text,label,confidence,source,suggested_label,corrected_label
09ef4caf-1756-4d1f-a2f7-08785f95feda,i might go get a car wash if i am feeling really generous my car needs it,equipment,0.607999,huggingface_dair-ai_emotion,equipment,
bdb36d55-3566-4efd-bbc4-3d98a800844b,i still feel sleep deprived she is almost sleeping through the night giving us,other_or_offtopic,0.283762,huggingface_dair-ai_emotion,other_or_offtopic,
7059bb25-c964-4d94-9235-79caa3b4566d,i am bloging again i am sitting here feeling content with my dogs amp cat etc and i know that how lucky we are the truth is we,other_or_offtopic,0.447915,huggingface_dair-ai_emotion,other_or_offtopic,
ac260f04-5814-455f-9145-c8deaecba17a,i started feeling funny and then friday i woke up sick as a dog,other_or_offtopic,0.317208,huggingface_dair-ai_emotion,other_or_offtopic,
c934d393-a343-4b5f-9c66-d8f1ae8fbf3d,i feel a need to protect my parents against the witch hunt that repressed memory therapy can be,safety,0.657802,huggingface_dair-ai_emotion,safety,
1c3882ad-a376-4501-b3a7-a7fb6969be24,i feel disgusted to even be associated with this woman by my race and nationality,other_or_offtopic,0.58421,huggingface_dair-ai_emotion,other_or_offtopic,
11855dd5-15ea-4ff8-b3f1-83ecf178a6dc,i laughed then bitterly again but i wasnt feeling bitter,other_or_offtopic,0.490839,huggingface_dair-ai_emotion,other_or_offtopic,
ecea202e-f9a2-437b-96b5-96591706bde4,i couldn t know what he was feeling then i thought that he wished he could have been there with us too for each of us knew that however much we hated it at first it was an experience we would remember forever,other_or_offtopic,0.318269,huggingface_dair-ai_emotion,other_or_offtopic,
ecaaa429-636d-4341-85c9-c37b909f6c86,i was feeling quite mellow and i wanted a soft easy look to wear with my beginning of a cold,weather,0.524401,huggingface_dair-ai_emotion,weather,
f91cabfb-c511-4be3-a722-ff4786a77923,i told him that maybe i just need time to think how ive been feeling indecisive about things lately,other_or_offtopic,0.506722,huggingface_dair-ai_emotion,other_or_offtopic,
1d2ca89c-8da9-4b77-8762-81779a31effa,i still feel it does the genre a disservice when stories are resolved artifically,other_or_offtopic,0.650876,huggingface_dair-ai_emotion,other_or_offtopic,
3d25d63a-d867-406b-8721-f716c7c9509a,i always know when i am feeling artistic when i write my name while i am in an artistic mood the i in manitz i draw a circle not a dot the bigger the dot the more artistic i am feeling and if it is just a line like an accent mark in spanish im pissed,other_or_offtopic,0.231405,huggingface_dair-ai_emotion,other_or_offtopic,
1f78a70c-c85d-4c13-8bea-26af21704018,i remember feeling really terrified when i was in brazil on a bus that was going up steep mountain hills on the side of the mountain in the middle of a big storm wondering if we were going to fall off,weather,0.3282,huggingface_dair-ai_emotion,weather,
b91fd2d8-415d-4513-a4cb-c428eca0dd1f,i could feel her whimper to the thought of being unloved and uncared for,other_or_offtopic,0.33214,huggingface_dair-ai_emotion,other_or_offtopic,
9414e9ad-8f6b-4f51-9cea-e90ff16752bb,i feel ive got my foot in the door of the fantastic world of walking and running the trails fells and mountains,other_or_offtopic,0.421864,huggingface_dair-ai_emotion,other_or_offtopic,
55bb9f2f-cf2c-455a-9cf4-43fd43d55e77,i say whatever comes in my mind tell you directly what i feel a jealous girl not because i m insecure but because i just love that person a trust worthy friend sweet to the one i love,other_or_offtopic,0.327876,huggingface_dair-ai_emotion,other_or_offtopic,
03077403-c3be-4d40-a9c8-c14d93a8bcfa,i feel strange coming back to work after my one day holiday,other_or_offtopic,0.610865,huggingface_dair-ai_emotion,other_or_offtopic,
cf56584c-726d-4bc7-b0eb-a05639651c45,im clearly influenced by the dash happiness of emily dickinson for example and i use dashes instead of colons or semi colons to enhance the feelings of rushed enjambment in the sonnet,navigation,0.491425,huggingface_dair-ai_emotion,navigation,
55e756f6-e576-4e5d-a0b3-b411ea500ba3,i am fatter because the only thing in my life that can remain under my control is whether or not i get to eat peanut butter on bread when i get home from an impossible day of to first world looking yet third world feeling hell of needy and neglected little girls,safety,0.449213,huggingface_dair-ai_emotion,safety,
d5ba925c-1672-4943-8b93-0253270f51c5,i could claim to redeem the genre but it didn t leave me feeling as entirely frustrated to the point of beating my head against a wall either,other_or_offtopic,0.637987,huggingface_dair-ai_emotion,other_or_offtopic,
d6621cf5-fb4c-48af-926a-aeaca7c983c2,im getting the feeling that my classes are a little intimidated by the concept of a lit,other_or_offtopic,0.428059,huggingface_dair-ai_emotion,other_or_offtopic,
1a94daeb-e124-4324-83cc-c1dab9df7a3f,i still feel groggy but i have to get up to do the routine for my son,other_or_offtopic,0.441043,huggingface_dair-ai_emotion,other_or_offtopic,
7e411ba3-95c4-4da1-9216-0c0fe68364f7,i want to hold this feeling of shocked awe and wonder forever,other_or_offtopic,0.414762,huggingface_dair-ai_emotion,other_or_offtopic,
26af56c2-c43f-46a6-8f2a-83bd58c6b05a,when i heard a rumour that the st year exam results were out i had fear that i might be one of the failures,other_or_offtopic,0.462897,huggingface_dair-ai_emotion,other_or_offtopic,
4d423867-427b-43d1-908e-0a5ecda8bbb7,i want to feel valued i do and appreciated i do and know the people who love me arent going anywhere even if the nature of the relationship changes,safety,0.479904,huggingface_dair-ai_emotion,safety,
1c25f24e-70dc-4a02-898b-a74230baa37f,i use it regularly with relaxing music and always feel invigorated afterward,equipment,0.49292,huggingface_dair-ai_emotion,equipment,
7e078265-8856-4ba8-8a6e-94fefc04292f,i feel like its perfect a w see youtube has its influences i even know trends,navigation,0.289893,huggingface_dair-ai_emotion,navigation,
ac332b73-15d5-4f5b-ae57-4441baa148c0,i specifically wanted tango was feeling shy and maks quite the opposite hard to get far enough away from him to get good pics lol,other_or_offtopic,0.615287,huggingface_dair-ai_emotion,other_or_offtopic,
61502e77-799d-4847-ba74-ba7e970272f5,i also didn t feel very weird sleeping in my bed while the two of them slept in hers,other_or_offtopic,0.352361,huggingface_dair-ai_emotion,other_or_offtopic,
5b015c1c-db98-440d-8d55-5482db9a3557,i just wish okay so i was thinking about it earlier today and heres the thing being all cooped up amp restless has made me feel so needy,other_or_offtopic,0.573349,huggingface_dair-ai_emotion,other_or_offtopic,
7684d0a7-6074-41f1-a038-2e6642d568c1,ive lost some weight such that i could fit into a tiny skirt that ive been unable to wear because i didnt feel confident in it until now,navigation,0.242426,huggingface_dair-ai_emotion,navigation,
37f599ce-3779-4535-a1ad-de0a40985242,i am no fan of the current president i am a conservative and it made me feel unwelcome,other_or_offtopic,0.575244,huggingface_dair-ai_emotion,other_or_offtopic,
615531e5-7e19-400e-8267-51f6f35c7c56,i will enclose her verses on her could not weigh much more thinking and feeling curious to hear the odd couple,other_or_offtopic,0.532113,huggingface_dair-ai_emotion,other_or_offtopic,
9a92e862-ee96-4798-8847-97f0b12b2794,i remember feeling inspired and thinking that it was a fine example of parenting,other_or_offtopic,0.342456,huggingface_dair-ai_emotion,other_or_offtopic,
02638ee0-34a0-45fb-bd31-1e12633bed5e,i feel like i m always the one getting punished for stupid things and i feel like i m being chastised for behaving,other_or_offtopic,0.499923,huggingface_dair-ai_emotion,other_or_offtopic,
b6c861c4-b080-4bda-96e7-b7c01088cc2e,i really feel that my life is perfect right now and if it isnt too much to ask for i just hope that everything would stay the same,other_or_offtopic,0.390396,huggingface_dair-ai_emotion,other_or_offtopic,
52e3cc09-1881-4a03-a211-287d2361467b,im not saying cut everyone out of your life but i feel its important to find comfort in solitude meditation or working on projects alone,safety,0.405808,huggingface_dair-ai_emotion,safety,
e10998e8-60e0-4e5c-9493-45bd370506df,i was feeling an act of god at work in my life and it was an amazing feeling,other_or_offtopic,0.433095,huggingface_dair-ai_emotion,other_or_offtopic,
ddd5c48d-4736-402a-aa5f-9e294b8d6af4,i feel im like a bird flying in the air in a very carefree manner,other_or_offtopic,0.543342,huggingface_dair-ai_emotion,other_or_offtopic,
a10c563c-da42-44b3-95ea-3a1619fc53de,i have to revise my replies over and over again in my mind just to make sure that the reply sounds appropriate enough and that the person who receive the reply will not feel offended,safety,0.565653,huggingface_dair-ai_emotion,safety,
57026d74-118a-4259-aff3-c1844240db24,i felt sad when a friend of mine died and i felt that something had irrevocably gone away from me,other_or_offtopic,0.46436,huggingface_dair-ai_emotion,other_or_offtopic,
463d2373-8b97-46bf-90cc-c8a8f3d26f15,i died would alex and matt feel regretful for not coming to visit,other_or_offtopic,0.396765,huggingface_dair-ai_emotion,other_or_offtopic,
2c5e61b5-1aa7-469f-8e44-3b7d89ccde57,i feel that educating families and supporting and educationg mamas and papas is key,safety,0.289619,huggingface_dair-ai_emotion,safety,
bcf943bd-5714-4084-82a3-343785ad54ba,im sure its because when i am lost i feel like everyone is being hostile toward me and i hate that feeling,other_or_offtopic,0.404337,huggingface_dair-ai_emotion,other_or_offtopic,
a6457e31-2e48-472d-a31e-ce06e0cfd12c,i have always liked to use the original fragrance to freshen up and lightly scent my underwear drawer to feel gorgeously glamorous and girly,other_or_offtopic,0.342219,huggingface_dair-ai_emotion,other_or_offtopic,
6a90dc9d-60e3-4912-b564-69cf9e2a7e25,i feel like i talented young man i don t feel talented then i don t to work with,other_or_offtopic,0.556554,huggingface_dair-ai_emotion,other_or_offtopic,
e640512d-4de7-4128-8d4a-0ad9d4b7877d,i feel the reason were apart of each others lives is because im in his to help him become something to push him to succeed and be successful and happy,other_or_offtopic,0.343392,huggingface_dair-ai_emotion,other_or_offtopic,
29f351ae-7383-4a36-b9bd-8e7d338d7019,i feel now so uncomfortable with all of them i guess is me,other_or_offtopic,0.466098,huggingface_dair-ai_emotion,other_or_offtopic,
34852e8e-5ea6-48f8-a274-95031d7d1989,i feel pretty mellow so far about whatever healing wounding process may be getting underway,other_or_offtopic,0.460483,huggingface_dair-ai_emotion,other_or_offtopic,
229b9ca4-fc5e-450c-a4c9-0008c1d07d1b,i wonder sometimes whether i have just added to the antagonism and misunderstanding that many people have towards those of us who feel reluctant to wholeheartedly support the traditional armistice day remembrances,other_or_offtopic,0.504557,huggingface_dair-ai_emotion,other_or_offtopic,
f5ea0d83-77f5-480a-8991-c1ee9a244a3e,i legs would feel shitty for a few miles but would come around like they always do,other_or_offtopic,0.298967,huggingface_dair-ai_emotion,other_or_offtopic,
d3499437-4336-4d4a-bb9d-ae1024cc0765,i seriously feel so blessed for the support that i have at home it s amazing,other_or_offtopic,0.308,huggingface_dair-ai_emotion,other_or_offtopic,
3efb0a31-1bf0-45e5-b5c8-1df0e8366f9c,i feel abused and maligned but mostly tired of the nervous feeling anticipating danger,other_or_offtopic,0.476139,huggingface_dair-ai_emotion,other_or_offtopic,
1487baf7-71cb-40a9-a060-12264a425e01,i know gosman s is a touristy place to go if you are in the montauk area but infrequent visitors to this area want to head there for the harbor feel the gentle cawing of the seagulls lapping water against the wood pilings and relaxing breeze coming in off the water,other_or_offtopic,0.271164,huggingface_dair-ai_emotion,other_or_offtopic,
03974bbf-83f9-46de-bcc9-bf75d304b941,i have to admit these hilarious e cards are seriously exactly how i feel i am so stressed out i feel at any moment i could start hy,safety,0.269952,huggingface_dair-ai_emotion,safety,
9607f963-0b99-4fb9-baa8-8955cb5a3107,id kick myself into gear but i just feel irritable with no motivation what so ever,other_or_offtopic,0.330424,huggingface_dair-ai_emotion,other_or_offtopic,
9230152d-d0a1-4b83-8043-097ad8660f94,i feel as a child innocent feelings illustrating a,other_or_offtopic,0.402848,huggingface_dair-ai_emotion,other_or_offtopic,
75ca0c13-db90-46ce-a769-794e97aafc88,i have the satisfaction of feeling that i m no longer supporting or contributing to the looter driven consumerism that has made a walking corpse out of the america i so revered when i was younger,other_or_offtopic,0.46863,huggingface_dair-ai_emotion,other_or_offtopic,
f1fca431-2369-4368-a337-c19e7b6c7911,i will spend my vacation on me no obligations no headaches no feeling like i am being emotional blackmailed into being three places at once,safety,0.664554,huggingface_dair-ai_emotion,safety,
8ede20dd-3ff1-413a-b6ec-9f40ad66178c,i feel herpes coming i would be very surprised at this point if i make it out again after my checkup at the clinic on wednesday,other_or_offtopic,0.422929,huggingface_dair-ai_emotion,other_or_offtopic,
f8b560ed-95a8-4c1f-868c-be30fba44cef,ive worked really hard all year to try to make each child in the class feel like they are valued,other_or_offtopic,0.29252,huggingface_dair-ai_emotion,other_or_offtopic,
ef9d45bd-5700-4db7-9073-237d2d3af1d8,i didn t feel like i was being bitchy at the time but upon retrospect why wouldn t he think that i was trying to shake him off,other_or_offtopic,0.521002,huggingface_dair-ai_emotion,other_or_offtopic,
06dcd480-bccc-456a-ac4f-c27fd6d9cb7c,i still second guess myself and still have a terrible time making definitive decisions but there are certain truths that i do know about myself and i feel assured by those truths,other_or_offtopic,0.361861,huggingface_dair-ai_emotion,other_or_offtopic,
7d32d0e7-28a3-4fa6-bb31-36e8a9ee84bb,im feeling inspired by all the summery elements of my favorite past time beach bummin,weather,0.415717,huggingface_dair-ai_emotion,weather,
7cf35b89-50b7-49ef-b8b4-51745ef1427e,i can feel that she smiled i love you even more gorgeous,navigation,0.31095,huggingface_dair-ai_emotion,navigation,
84e7cd2b-a26a-41f7-93be-e7fd99e93418,i continue to define and discover what home can mean here in amsterdam whenever i feel a pang of blank sickness it is more in line with missing the cultural mindset of american city life which is much different from the cultural mindset of amsterdam,other_or_offtopic,0.599522,huggingface_dair-ai_emotion,other_or_offtopic,
bf96f267-e098-4d42-a7c6-ad57cf87a988,i make an arcade i have a very simple purpose and that is to try to make it feel absolutely comfortable physically emotionally practically and absolutely,safety,0.47519,huggingface_dair-ai_emotion,safety,
72708496-abd9-4382-a92f-a7a420558773,i was feeling over eager and hopped on to the tube to ride the eye of london,other_or_offtopic,0.382663,huggingface_dair-ai_emotion,other_or_offtopic,
28ec9150-07ba-489d-b2a6-9c9d1799008e,i go online and i see a friend talking to another one and is not talking to me i feel ignored i feel unloved,other_or_offtopic,0.469021,huggingface_dair-ai_emotion,other_or_offtopic,
6333174d-b978-4c86-a15d-81b674ad600a,i also think it is puzzling that after this particular administrator has singled me out for praise on my ability to get my students to read that he feels that ssr time is not a productive use of class time,other_or_offtopic,0.659778,huggingface_dair-ai_emotion,other_or_offtopic,
f248aada-8e95-47b5-a6da-bc32a04d8cac,i tried to fill it by befriending people that i knew were only using me but i didnt care because i needed to feel accepted even if it was by some complete loser,safety,0.326439,huggingface_dair-ai_emotion,safety,
2acc32e3-a162-49c3-825a-8cb04eb8f29e,i remember feeling another cramp but i also ignored it,other_or_offtopic,0.497296,huggingface_dair-ai_emotion,other_or_offtopic,
4105c338-a740-498b-bfe2-0e6583ad2938,i hope i feel mellow well fed well slept at peace with myself within this external world,safety,0.476088,huggingface_dair-ai_emotion,safety,
26fce6d0-f078-4bf1-8bd3-7c6370dd0aaf,i have also learned it takes a lot of effort and positive thinking for me not to break down in tears over feeling exhausted and guilty for not being a better mom,navigation,0.40345,huggingface_dair-ai_emotion,navigation,
5512e2f1-9dc0-4c0b-bc88-8faaae6705d3,im feeling awful because we hung out with my friend and her new baby the day before,other_or_offtopic,0.51543,huggingface_dair-ai_emotion,other_or_offtopic,
6c6304be-5b81-4a25-8981-5a66e61a2210,i go to sleep i feel as if i m giving up precious time to do something else with my life,other_or_offtopic,0.538537,huggingface_dair-ai_emotion,other_or_offtopic,
c6f86dea-7e11-4a4e-a01a-1fd0c26570f9,i shalt say we did cos i din feel a thing when he wrote hw he is keen on xxx,other_or_offtopic,0.593792,huggingface_dair-ai_emotion,other_or_offtopic,
9d95df1a-a297-41d7-95f3-f9b88f6f920a,i just feel terrified like im on the edge of a precipice staring ahead,other_or_offtopic,0.409495,huggingface_dair-ai_emotion,other_or_offtopic,
d1e38829-bac1-4e0e-a585-9e8d0758c8fd,i feel totally listless exams have come and gone and now i have a whole five or so months in front of me with no uni and free time,other_or_offtopic,0.569039,huggingface_dair-ai_emotion,other_or_offtopic,
ff93ffe3-09eb-4155-bd6d-7515ad24d450,i feel furious that right to life advocates can and do tell me how to live and die through lobbying and supporting those politicians sympathic to their views,other_or_offtopic,0.41763,huggingface_dair-ai_emotion,other_or_offtopic,
fcd77a4b-191d-400f-ae52-41059d4925f6,i started the third block feeling hot and cold and tingly all at the same time knowing that i still had five hours of examination ahead of me having no idea if any of it would do any good,weather,0.40528,huggingface_dair-ai_emotion,weather,
87c096dc-55e7-4e7c-ac4d-232bf97c4270,im hesitant to make suggestions because i feel as if the outcome would not be sincere,other_or_offtopic,0.595173,huggingface_dair-ai_emotion,other_or_offtopic,
b8778a27-e1e5-4451-a81a-c87ece9a6f30,i feel not too terribly fond of the majority at this precise time,other_or_offtopic,0.463204,huggingface_dair-ai_emotion,other_or_offtopic,
a15f9a34-cb38-4112-b1cc-a42612e45768,i can feel myself gaining control over the damaged goods aspects of my personal security,safety,0.62367,huggingface_dair-ai_emotion,safety,
e8482247-4d34-408e-b2cd-074e4dc0199d,i was that i bombed that first interview i left the second interview feeling pretty fan freaking tastic,other_or_offtopic,0.370809,huggingface_dair-ai_emotion,other_or_offtopic,
ef6ef793-059a-4453-b3f2-9a13a14bdfd0,i think its kind of taken us this long to build up a good inventory of sauces oils spices and other non perishables to feel like we have a chance at making something delicious without having to specifically go out and buy every single item in a recipe,navigation,0.284999,huggingface_dair-ai_emotion,navigation,
eb67efd9-5ace-4742-929e-4b0df093a2ed,i now feel i can advise other dads whose children will soon become teenagers it s not cool to pull up to your kid s high school to pick them up in a smelly jalopy with plants coming out the windows,safety,0.401844,huggingface_dair-ai_emotion,safety,
a8b21dd3-6712-44e5-aec0-80889b17b114,i feel victimized by the drag on our country with heads in the sand traditionalists i hesitate to call them conservatives for fear of offending real honest to god conservatives who still think the world was created years ago and that stuff like skeletal remains are some kind of hoax,other_or_offtopic,0.55028,huggingface_dair-ai_emotion,other_or_offtopic,
4cac157d-d009-4bde-8d61-c87e677b1bc8,i would feel lucky to call any of the materials and kits on your site mine they are just beautifully curated,equipment,0.267583,huggingface_dair-ai_emotion,equipment,
327499db-ef69-452b-b08a-880e050824e3,i have been for my bloods which proved the reason i was feeling so lethargic and rubbish was that i am low on iron so i have now been prescribed iron tablets,navigation,0.341826,huggingface_dair-ai_emotion,navigation,
9876c29b-46c2-4fc1-9e67-157c880f90c1,i have my own mind and i feel like my mind is dangerous to my life,safety,0.419958,huggingface_dair-ai_emotion,safety,
4c76c967-b3a1-4298-867c-991e70ded94e,i feel like i love everyone or at least i am compassionate toward others,navigation,0.264181,huggingface_dair-ai_emotion,navigation,
ee6a5a13-4d0b-4bd1-882f-5c8fcf053d92,i feel as if i should be punished for neglecting you,other_or_offtopic,0.450446,huggingface_dair-ai_emotion,other_or_offtopic,
87cb6418-9177-471c-840d-052a639bbbb2,i feel like it just doesnt capture the beauty of this lovely polish,other_or_offtopic,0.570186,huggingface_dair-ai_emotion,other_or_offtopic,
779d2b6c-b920-488d-83a9-99e9a57fd22f,i feel like i ve lost some of my main roots i feel less secure emotionally financially and socially,safety,0.590104,huggingface_dair-ai_emotion,safety,
ee7b4ca3-09bd-4d94-a928-38891b3aab2e,i feel like i should just bite the bullet and do it but every time i think about it i feel stressed because im not fully supported on my decisions,other_or_offtopic,0.513042,huggingface_dair-ai_emotion,other_or_offtopic,
74a56280-0212-4030-9588-486946d219a8,i know i have some obnoxiously immature sounding verbal tics and my voice is kind of nasal and i don t always come across like the sharpest tool in the shed especially when i m feeling awkward but there s knowing and there s knowing you know,safety,0.290087,huggingface_dair-ai_emotion,safety,
3eaa19fb-6e3e-49ea-916e-f24a3863d723,id just had a terrible nightmare and was feeling a little disturbed,other_or_offtopic,0.608043,huggingface_dair-ai_emotion,other_or_offtopic,
600b1989-b864-43a9-b2b3-97ca6895a9ee,i didnt want to walk passed there just in case the customers feel disturbed,safety,0.553708,huggingface_dair-ai_emotion,safety,
f0f90544-6f2d-4fb7-9a00-ae4d92f8e665,i want other sufferers to be able to find me in the hope that my battle can help them to feel that they are not alone,safety,0.330627,huggingface_dair-ai_emotion,safety,
fe1e557d-a6d9-4efc-b3ea-2e442f36e83d,i am feeling exceptionally reluctant to go to school tomorrow even though its monday and the timetable is pretty good,other_or_offtopic,0.524056,huggingface_dair-ai_emotion,other_or_offtopic,
56549d48-d825-4293-af7b-d89fdc1b98b2,i am so festive this feels so delicious wheeeeee what a great night,navigation,0.300195,huggingface_dair-ai_emotion,navigation,
eb04f0f3-fdc5-443e-980e-2b81176b8784,i am not looking forward to being beaten down to feeling like a disappointment to my husband or to the emotional pain,other_or_offtopic,0.460546,huggingface_dair-ai_emotion,other_or_offtopic,
075e8296-f1f2-4167-8040-a36dc6f24c0d,i feel like i almost convinced myself this is going to be the pattern,navigation,0.286058,huggingface_dair-ai_emotion,navigation,
ba3d0899-d25f-47e9-b9c8-046e68b3a8bc,i also wear them when im wearing a dress that makes me feel slutty feels like those antique underwears but obviously a little bit more edgy or maybe a little bit more than a little bit,other_or_offtopic,0.344091,huggingface_dair-ai_emotion,other_or_offtopic,
3cf7badd-df2b-4c00-9fb5-8a7ab4b7944b,i feel a perverse pride in my self control that i managed to stay where i was ordered and not reach for the tempting human flesh so close before us,safety,0.466035,huggingface_dair-ai_emotion,safety,
44162172-a149-49c0-af30-449200eb4e01,i feel so impatient so easily annoyed so outraged by the blatant defiance that seems to be olivias most prominent characteristic these days,other_or_offtopic,0.605487,huggingface_dair-ai_emotion,other_or_offtopic,
769b4061-2f1c-433f-a1f6-924d0105ad23,i was positively giddy when the kids left this morning after our very last official class of the year but now im feeling a little sad,other_or_offtopic,0.394049,huggingface_dair-ai_emotion,other_or_offtopic,
aac260a2-be69-4c57-85e3-2a1834db13e3,i feel supportive of him i also cant help but feel jealous,other_or_offtopic,0.558592,huggingface_dair-ai_emotion,other_or_offtopic,
49c3123f-8ccb-447d-965b-1f66f9bfb7c1,i mainly like to text because i feel like i am so much more clever with the written word rather than the spoken,other_or_offtopic,0.310778,huggingface_dair-ai_emotion,other_or_offtopic,
a4b5f479-e6a8-4584-9915-4fb9e2359e0e,i seriouly feel i am not being respected i dont have my privacy i am being ordered around,other_or_offtopic,0.524997,huggingface_dair-ai_emotion,other_or_offtopic,
84d2a432-7f64-401e-991f-33b66f5d375b,i said in the words of a devotee that i feel relieved when i hear the your title as deen bandhu as i am the most fallen person but i become afraid at your title of uplifter of devotees as i don t consider myself to be a true devotee and hence unworthy to benefit from the aspect of your personality,other_or_offtopic,0.405773,huggingface_dair-ai_emotion,other_or_offtopic,
46add86f-a808-4da0-a9b7-f03155b96ba0,i guess i would feel more like joseph with walt trusting me to care for mother and over the finances which he did six months before he died there are times i want to defend my self but god makes me be quiet,safety,0.647876,huggingface_dair-ai_emotion,safety,
dd0da7a1-0121-4731-85a3-18f1b7a81d12,i was warming up starting feeling a little lethargic,other_or_offtopic,0.259863,huggingface_dair-ai_emotion,other_or_offtopic,
e55a9e4d-2ba5-45ee-bfa3-618ab8b64f11,i feel excelent but sometimes theres just nothing to do especially since im not really keen on video games anymore i watch a bit of anime and some movies but theres just got to be more in my life,other_or_offtopic,0.588857,huggingface_dair-ai_emotion,other_or_offtopic,
faaf0e1b-55ff-45b0-a5bf-50242ebf371b,i wonder if this is what master is feeling i am r wanting and eager to please and i am master who could very much enjoy his my attentions but won t because it is wrong as i he has no desire to return his my affections,other_or_offtopic,0.49353,huggingface_dair-ai_emotion,other_or_offtopic,
6c39813c-8dc2-4988-a9c3-909847d70bc4,im feeling a little bit more positive now as things were quite hard at first as my savings were eaten up quickly with costs and i didnt want to become a burden to my boyfriend but weve come out the other end and im feeling brighter and more inspired about things to come,other_or_offtopic,0.314235,huggingface_dair-ai_emotion,other_or_offtopic,
ca9b9970-bcf6-4add-bdb6-00c3c9190768,im just feeling rather sentimental right now and just have to say i feel so lucky to be maxs mom,other_or_offtopic,0.572774,huggingface_dair-ai_emotion,other_or_offtopic,
b5748735-51f9-4a32-b8d1-f943c527eebc,i make myself show up and feel isolated in the crowd ill know i was wrong about the anti social feeling,other_or_offtopic,0.327106,huggingface_dair-ai_emotion,other_or_offtopic,
3bcbfe67-0cb7-45fe-9563-43cdd12eb3ea,ive learned how to turn off all my emotions more and more and i often find myself feeling completely blank while my mother is crying continuously over my suicidalness,safety,0.323099,huggingface_dair-ai_emotion,safety,
e37d06d6-f8e4-4376-a1da-f89c2ebaaa6e,i can understand that you may feel youd rather not do your bit for the vulnerable and homeless in london in that precise way,other_or_offtopic,0.538603,huggingface_dair-ai_emotion,other_or_offtopic,
ef60a9a2-ea50-4ed4-98d0-2723d71c95d3,i can finally stop feeling listless and like a waste of space,other_or_offtopic,0.522007,huggingface_dair-ai_emotion,other_or_offtopic,
c184f77c-5450-4d7c-8c4e-06182cf792e0,Shanghai is also really exciting (precisely -- skyscrapers galore). Good tweeps in China: (SH) (BJ).,other_or_offtopic,0.273903,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
3d03d50c-d619-433a-83b1-4914a99104ec,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!",other_or_offtopic,0.602844,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
922a0218-0c0f-4dd1-bdee-63a146a7f235,"soooooo wish i could, but im in school and myspace is completely blocked",other_or_offtopic,0.476804,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
4bdfde1b-606c-4389-a492-cbd0439147eb,and within a short time of the last clue all of them,other_or_offtopic,0.271733,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
39ab85cf-a65b-4b41-8078-e5d47502bd2f,What did you get? My day is alright.. haven`t done anything yet. leaving soon to my stepsister though!,other_or_offtopic,0.589123,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
84e260af-191c-4f45-b0bb-dfb9afc0a647,"I`m in VA for the weekend, my youngest son turns 2 tomorrow......it makes me kinda sad, he is getting so big, check out my twipics",other_or_offtopic,0.470446,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
b02c6122-9e66-4653-af6f-4e009bb5bf96,Its coming out the socket I feel like my phones hole is not a virgin. That`s how loose it is... :`(,equipment,0.66485,huggingface_mteb_tweet_sentiment_extraction,equipment,
3d87b869-1198-47ec-b0aa-77599934301a,"So hot today =_= don`t like it and i hate my new timetable, having such a bad week",weather,0.680582,huggingface_mteb_tweet_sentiment_extraction,weather,
7e1c42cc-8a51-494b-976b-b89f2cdcbf9a,"I`m going into a spiritual stagnentation, its exploding my ego!. I now realise, i`m not all that great. and I`m ok with that.",other_or_offtopic,0.611271,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
9d445445-40b6-4c6b-9405-18348fd28a87,My dead grandpa pays more attention to me than you do,other_or_offtopic,0.57934,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
0d387811-9eb0-4064-8f8d-a215da333c96,look who I found just for you ---> http://twitter.com/DJT2009,navigation,0.411278,huggingface_mteb_tweet_sentiment_extraction,navigation,
3efc0ae5-0f9d-4259-bbbd-1d1994be699b,"No AC, the fan doesnt swing our way ... we are sweating it out on a hot humid day",equipment,0.482932,huggingface_mteb_tweet_sentiment_extraction,equipment,
62a635fd-fbfe-4102-8640-c816f8a02b3c,guess that depends on if you want to be on the jury,other_or_offtopic,0.606329,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
c7c55950-6637-4fe7-b702-96c59da61c72,So I really need to put the laptop down & start getting ready for shindig...But I`ve missed my TwitterLoves all day,other_or_offtopic,0.6404,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
454d4502-6704-4af3-b8f1-b7002d61c05a,"feels sorry every time I`m printing out, I use like 200 new papers",other_or_offtopic,0.391255,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
3744149e-2ad1-4b1c-8b24-66140380b075,I always forget SOMETHING when I travel. I am at Newark airport.,other_or_offtopic,0.619264,huggingface_mteb_tweet_sentiment_extraction,other_or_offtopic,
a198ff58-624d-4c41-a6cf-45328524b314,Should have left car and walked home! I might need someone to rescue me with petrol! Light flashing,safety,0.563557,huggingface_mteb_tweet_sentiment_extraction,safety,
